customer_id,month,storage_used_tb
729,3,2.31
729,4,2.49
729,5,3.19
729,6,3.37
729,7,3.63
729,8,4.02
729,9,4.57
729,10,5.07
729,11,5.93
729,12,6.1
730,1,0.88
730,2,1.06
730,3,1.21
730,4,1.91
730,5,2.64
730,6,3.48
730,7,4.08
730,8,4.63
730,9,5.26
730,10,5.9
730,11,6.8
730,12,7.1
731,1,0.68
731,2,1.06
731,3,1.44
731,4,1.78
731,5,2.22
731,6,3.14
731,7,3.78
731,8,4.21
731,9,5.04
731,10,5.92
731,11,6.65
731,12,6.79
732,1,0.27
732,2,0.75
732,3,1.19
732,4,1.7
732,5,2.56
732,6,3.52
732,7,3.92
732,8,4.83
732,9,5.65
732,10,6.2
732,11,6.59
732,12,7.3
733,1,0.83
733,2,1.55
733,3,2.47
733,4,3.26
733,5,3.8
733,6,4.66
733,7,4.96
733,8,5.73
733,9,6.3
733,10,6.75
733,11,7.11
733,12,7.94
734,1,0.36
734,2,0.69
734,3,1.47
734,4,1.88
734,5,2.3
734,6,2.71
734,7,3.0
734,8,3.15
734,9,3.29
734,10,3.5
734,11,3.96
734,12,4.44
735,1,0.59
735,2,1.31
735,3,1.68
735,4,2.6
735,5,3.11
735,6,3.6
735,7,3.76
735,8,4.32
735,9,5.26
735,10,5.51
735,11,5.94
735,12,6.15
736,1,0.18
736,2,0.64
736,3,0.91
736,4,1.55
736,5,2.08
736,6,2.4
736,7,2.89
736,8,3.0
736,9,3.68
736,10,4.41
736,11,4.8
736,12,5.47
737,1,0.82
737,2,1.28
737,3,2.14
737,4,2.48
737,5,3.09
737,6,3.34
737,7,4.14
737,8,4.55
737,9,4.94
737,10,5.72
737,11,6.59
737,12,6.85
738,1,0.81
738,2,1.67
738,3,1.9
738,4,2.02
738,5,2.87
738,6,3.13
738,7,4.09
738,8,4.83
738,9,5.72
738,10,6.45
738,11,6.67
738,12,7.54
739,1,0.75
739,2,1.1
739,3,1.74
739,4,1.93
739,5,2.68
739,6,3.05
739,7,3.18
739,8,3.32
739,9,4.16
739,10,4.85
739,11,5.45
739,12,5.65
740,1,0.68
740,2,1.37
740,3,1.98
740,4,2.14
740,5,2.73
740,6,2.87
740,7,3.35
740,8,3.88
740,9,4.61
740,10,5.26
740,11,6.15
740,12,6.75
741,1,0.91
741,2,1.19
741,3,1.55
741,4,1.97
741,5,2.15
741,6,2.25
741,7,2.98
741,8,3.86
741,9,4.69
741,10,5.19
741,11,5.88
741,12,6.14
742,1,0.36
742,2,0.51
742,3,1.27
742,4,1.88
742,5,2.51
742,6,3.31
742,7,4.04
742,8,4.7
742,9,5.47
742,10,5.98
742,11,6.2
742,12,7.14
743,1,0.34
743,2,1.24
743,3,1.72
743,4,2.01
743,5,2.11
743,6,2.99
743,7,3.21
743,8,4.13
743,9,4.88
743,10,5.4
743,11,5.99
743,12,6.15
744,1,0.61
744,2,1.31
744,3,1.53
744,4,2.15
744,5,2.28
744,6,3.08
744,7,3.53
744,8,4.08
744,9,4.4
744,10,5.24
744,11,5.6
744,12,6.16
745,1,0.93
745,2,1.29
745,3,1.97
745,4,2.89
745,5,3.16
745,6,4.12
745,7,4.66
745,8,5.4
745,9,5.67
745,10,5.84
745,11,6.71
745,12,7.13
746,1,0.74
746,2,0.99
746,3,1.59
746,4,2.1
746,5,2.47
746,6,3.27
746,7,4.17
746,8,4.55
746,9,4.84
746,10,5.12
746,11,6.01
746,12,6.21
747,1,0.75
747,2,1.67
747,3,1.84
747,4,2.3
747,5,2.56
747,6,3.43
747,7,4.39
747,8,5.13
747,9,5.77
747,10,5.9
747,11,6.25
747,12,6.73
748,1,0.85
748,2,1.8
748,3,2.24
748,4,3.15
748,5,3.63
748,6,3.99
748,7,4.5
748,8,4.85
748,9,5.63
748,10,6.55
748,11,7.37
748,12,8.13
749,1,0.19
749,2,0.71
749,3,1.35
749,4,1.88
749,5,2.66
749,6,3.19
749,7,3.82
749,8,3.93
749,9,4.73
749,10,5.32
749,11,5.7
749,12,6.41
750,1,0.24
750,2,0.73
750,3,0.92
750,4,1.34
750,5,2.23
750,6,2.76
750,7,3.48
750,8,3.99
750,9,4.73
750,10,5.0
750,11,5.77
750,12,5.94
751,1,0.98
751,2,1.28
751,3,1.41
751,4,1.56
751,5,2.42
751,6,2.87
751,7,3.19
751,8,3.43
751,9,3.68
751,10,4.11
751,11,4.78
751,12,5.74
752,1,0.66
752,2,1.39
752,3,2.31
752,4,3.11
752,5,3.61
752,6,4.26
752,7,5.12
752,8,5.92
752,9,6.71
752,10,6.99
752,11,7.51
752,12,8.48
753,1,0.44
753,2,1.24
753,3,2.02
753,4,2.73
753,5,3.23
753,6,3.43
753,7,3.91
753,8,4.85
753,9,5.33
753,10,6.28
753,11,6.76
753,12,6.92
754,1,0.25
754,2,0.68
754,3,0.86
754,4,1.2
754,5,1.68
754,6,2.25
754,7,2.71
754,8,3.41
754,9,4.02
754,10,4.15
754,11,4.64
754,12,5.56
755,1,0.97
755,2,1.87
755,3,2.84
755,4,3.06
755,5,3.22
755,6,3.96
755,7,4.18
755,8,4.99
755,9,5.2
755,10,5.84
755,11,6.33
755,12,7.0
756,1,0.11
756,2,0.95
756,3,1.71
756,4,2.22
756,5,2.41
756,6,2.88
756,7,3.16
756,8,3.48
756,9,4.08
756,10,4.31
756,11,5.14
756,12,5.36
757,1,0.53
757,2,0.99
757,3,1.17
757,4,1.66
757,5,2.5
757,6,2.6
757,7,2.97
757,8,3.37
757,9,4.33
757,10,4.53
757,11,4.64
757,12,4.83
758,1,0.74
758,2,1.29
758,3,1.81
758,4,2.13
758,5,2.23
758,6,2.57
758,7,3.21
758,8,4.06
758,9,4.89
758,10,5.39
758,11,5.57
758,12,6.29
759,1,0.42
759,2,1.09
759,3,2.03
759,4,2.78
759,5,2.99
759,6,3.92
759,7,4.87
759,8,5.4
759,9,6.2
759,10,7.15
759,11,7.38
759,12,7.79
760,1,0.54
760,2,0.83
760,3,1.79
760,4,2.49
760,5,2.66
760,6,3.19
760,7,3.92
760,8,4.53
760,9,4.99
760,10,5.46
760,11,6.28
760,12,6.51
761,1,0.38
761,2,0.54
761,3,1.28
761,4,2.0
761,5,2.44
761,6,3.41
761,7,4.03
761,8,4.18
761,9,4.4
761,10,5.12
761,11,5.64
761,12,6.02
762,1,0.68
762,2,1.08
762,3,1.71
762,4,2.51
762,5,3.23
762,6,4.18
762,7,4.66
762,8,5.31
762,9,5.81
762,10,6.74
762,11,6.97
762,12,7.73
763,1,0.81
763,2,1.79
763,3,2.03
763,4,2.7
763,5,3.48
763,6,3.97
763,7,4.09
763,8,4.42
763,9,4.63
763,10,4.91
763,11,5.58
763,12,6.11
764,1,0.64
764,2,0.97
764,3,1.32
764,4,2.29
764,5,2.79
764,6,3.5
764,7,4.39
764,8,4.85
764,9,5.62
764,10,6.14
764,11,6.62
764,12,7.14
765,1,0.72
765,2,1.44
765,3,1.99
765,4,2.11
765,5,2.49
765,6,2.81
765,7,3.76
765,8,4.06
765,9,4.78
765,10,5.23
765,11,5.67
765,12,6.45
766,1,0.73
766,2,1.37
766,3,2.22
766,4,2.45
766,5,2.81
766,6,3.01
766,7,3.97
766,8,4.38
766,9,4.84
766,10,5.47
766,11,5.61
766,12,6.29
767,1,0.8
767,2,0.91
767,3,1.49
767,4,1.64
767,5,2.12
767,6,2.51
767,7,3.13
767,8,3.88
767,9,4.58
767,10,5.53
767,11,6.19
767,12,7.02
768,1,0.7
768,2,0.92
768,3,1.17
768,4,1.47
768,5,1.85
768,6,2.24
768,7,2.99
768,8,3.64
768,9,3.92
768,10,4.86
768,11,5.59
768,12,5.7
769,1,0.24
769,2,0.83
769,3,1.71
769,4,2.64
769,5,3.55
769,6,3.9
769,7,4.04
769,8,4.93
769,9,5.48
769,10,6.42
769,11,7.23
769,12,7.85
770,1,0.96
770,2,1.69
770,3,2.25
770,4,3.09
770,5,3.24
770,6,3.46
770,7,4.22
770,8,4.73
770,9,5.53
770,10,5.66
770,11,6.05
770,12,6.41
771,1,0.75
771,2,1.21
771,3,2.13
771,4,2.33
771,5,2.88
771,6,3.42
771,7,3.79
771,8,4.01
771,9,4.74
771,10,5.4
771,11,5.93
771,12,6.27
772,1,0.19
772,2,0.95
772,3,1.62
772,4,2.45
772,5,2.88
772,6,3.76
772,7,4.26
772,8,4.79
772,9,5.25
772,10,5.62
772,11,6.05
772,12,6.36
773,1,0.78
773,2,1.04
773,3,1.4
773,4,2.2
773,5,2.8
773,6,3.17
773,7,4.01
773,8,4.74
773,9,4.89
773,10,5.24
773,11,5.51
773,12,5.93
774,1,0.75
774,2,0.92
774,3,1.9
774,4,2.62
774,5,3.46
774,6,3.6
774,7,4.26
774,8,4.98
774,9,5.21
774,10,5.91
774,11,6.86
774,12,7.76
775,1,0.47
775,2,1.34
775,3,1.98
775,4,2.44
775,5,2.66
775,6,2.96
775,7,3.3
775,8,4.03
775,9,4.78
775,10,5.66
775,11,6.45
775,12,7.42
776,1,0.15
776,2,0.52
776,3,1.21
776,4,1.35
776,5,1.98
776,6,2.91
776,7,3.32
776,8,4.06
776,9,4.97
776,10,5.41
776,11,5.77
776,12,6.4
777,1,0.68
777,2,1.62
777,3,2.53
777,4,3.23
777,5,4.07
777,6,4.37
777,7,5.06
777,8,5.63
777,9,6.39
777,10,6.91
777,11,7.87
777,12,8.12
778,1,0.25
778,2,0.79
778,3,1.27
778,4,1.38
778,5,1.7
778,6,2.06
778,7,2.58
778,8,2.74
778,9,3.18
778,10,3.53
778,11,3.69
778,12,4.57
779,1,0.14
779,2,0.27
779,3,0.42
779,4,1.32
779,5,1.54
779,6,2.28
779,7,3.05
779,8,3.77
779,9,4.15
779,10,4.86
779,11,5.52
779,12,5.7
780,1,0.26
780,2,0.38
780,3,0.67
780,4,0.85
780,5,1.02
780,6,1.27
780,7,1.99
780,8,2.22
780,9,3.01
780,10,3.62
780,11,4.01
780,12,4.94
781,1,0.29
781,2,0.5
781,3,1.46
781,4,1.67
781,5,2.52
781,6,2.98
781,7,3.69
781,8,4.63
781,9,4.77
781,10,5.36
781,11,5.75
781,12,6.21
782,1,0.76
782,2,1.53
782,3,2.37
782,4,3.13
782,5,3.23
782,6,3.46
782,7,4.04
782,8,4.84
782,9,4.99
782,10,5.82
782,11,6.55
782,12,7.21
783,1,0.12
783,2,0.54
783,3,0.77
783,4,1.2
783,5,1.37
783,6,2.22
783,7,2.64
783,8,3.44
783,9,4.17
783,10,4.68
783,11,5.59
783,12,6.08
784,1,0.88
784,2,1.54
784,3,1.7
784,4,1.84
784,5,2.74
784,6,2.96
784,7,3.52
784,8,4.03
784,9,4.38
784,10,4.86
784,11,5.79
784,12,5.9
785,1,0.93
785,2,1.57
785,3,2.29
785,4,2.61
785,5,3.26
785,6,3.64
785,7,4.07
785,8,4.46
785,9,5.33
785,10,6.28
785,11,7.03
785,12,7.97
786,1,0.83
786,2,1.57
786,3,2.01
786,4,2.98
786,5,3.84
786,6,4.36
786,7,5.18
786,8,5.76
786,9,5.95
786,10,6.2
786,11,6.37
786,12,6.69
787,1,0.57
787,2,1.5
787,3,1.96
787,4,2.5
787,5,2.75
787,6,3.13
787,7,3.46
787,8,4.04
787,9,4.8
787,10,5.74
787,11,6.46
787,12,7.21
788,1,0.77
788,2,1.68
788,3,2.17
788,4,2.99
788,5,3.91
788,6,4.76
788,7,5.17
788,8,5.97
788,9,6.5
788,10,7.32
788,11,7.72
788,12,7.94
789,1,0.71
789,2,1.06
789,3,2.0
789,4,2.87
789,5,3.67
789,6,4.31
789,7,4.44
789,8,5.36
789,9,5.93
789,10,6.65
789,11,7.12
789,12,7.85
790,1,0.62
790,2,1.08
790,3,1.72
790,4,2.03
790,5,2.77
790,6,3.5
790,7,4.38
790,8,5.04
790,9,5.21
790,10,5.65
790,11,6.03
790,12,6.22
791,1,0.89
791,2,1.0
791,3,1.53
791,4,2.18
791,5,3.02
791,6,3.72
791,7,3.93
791,8,4.16
791,9,4.27
791,10,4.73
791,11,5.37
791,12,5.92
792,1,0.44
792,2,0.58
792,3,1.31
792,4,1.81
792,5,2.51
792,6,3.0
792,7,3.18
792,8,3.6
792,9,4.48
792,10,4.92
792,11,5.89
792,12,6.15
793,1,0.7
793,2,1.23
793,3,1.6
793,4,2.06
793,5,3.03
793,6,3.67
793,7,4.42
793,8,5.25
793,9,5.75
793,10,6.55
793,11,7.19
793,12,7.9
794,1,0.97
794,2,1.71
794,3,2.32
794,4,2.52
794,5,3.26
794,6,4.17
794,7,4.29
794,8,4.66
794,9,5.31
794,10,6.27
794,11,6.68
794,12,6.8
795,1,0.29
795,2,0.5
795,3,1.33
795,4,2.17
795,5,2.94
795,6,3.15
795,7,3.86
795,8,4.6
795,9,4.75
795,10,4.93
795,11,5.78
795,12,5.9
796,1,0.51
796,2,0.64
796,3,0.93
796,4,1.78
796,5,2.02
796,6,2.47
796,7,3.39
796,8,3.85
796,9,4.5
796,10,4.96
796,11,5.64
796,12,6.54
797,1,0.49
797,2,0.59
797,3,1.52
797,4,1.69
797,5,2.24
797,6,3.2
797,7,3.84
797,8,4.77
797,9,4.88
797,10,5.55
797,11,6.44
797,12,7.08
798,1,0.48
798,2,0.73
798,3,1.07
798,4,2.04
798,5,2.44
798,6,2.64
798,7,3.48
798,8,3.97
798,9,4.89
798,10,5.21
798,11,6.18
798,12,6.98
799,1,0.18
799,2,0.99
799,3,1.15
799,4,1.29
799,5,1.6
799,6,2.24
799,7,2.64
799,8,3.17
799,9,3.82
799,10,4.21
799,11,4.78
799,12,5.45
800,1,0.94
800,2,1.61
800,3,1.98
800,4,2.6
800,5,2.94
800,6,3.59
800,7,3.94
800,8,4.37
800,9,4.84
800,10,5.29
800,11,5.88
800,12,6.27
801,1,0.59
801,2,1.45
801,3,2.15
801,4,2.41
801,5,2.86
801,6,3.13
801,7,4.05
801,8,4.73
801,9,5.63
801,10,5.93
801,11,6.89
801,12,7.06
802,1,0.15
802,2,0.57
802,3,0.98
802,4,1.32
802,5,1.5
802,6,1.95
802,7,2.87
802,8,3.35
802,9,4.19
802,10,4.47
802,11,4.77
802,12,5.71
803,1,0.4
803,2,0.55
803,3,1.29
803,4,1.89
803,5,2.31
803,6,2.65
803,7,2.87
803,8,3.72
803,9,4.31
803,10,4.81
803,11,5.2
803,12,5.97
804,1,0.96
804,2,1.28
804,3,1.93
804,4,2.06
804,5,2.66
804,6,3.32
804,7,4.2
804,8,4.43
804,9,5.29
804,10,5.45
804,11,5.97
804,12,6.17
805,1,0.41
805,2,0.67
805,3,1.6
805,4,1.91
805,5,2.63
805,6,3.42
805,7,4.35
805,8,5.14
805,9,5.33
805,10,5.54
805,11,6.31
805,12,7.11
806,1,0.61
806,2,1.26
806,3,2.07
806,4,2.83
806,5,3.7
806,6,4.17
806,7,4.77
806,8,5.31
806,9,5.82
806,10,6.68
806,11,7.32
806,12,7.74
807,1,0.3
807,2,0.42
807,3,0.73
807,4,1.57
807,5,2.14
807,6,2.92
807,7,3.47
807,8,4.25
807,9,4.52
807,10,5.14
807,11,5.32
807,12,5.62
808,1,0.69
808,2,1.2
808,3,1.61
808,4,2.38
808,5,2.74
808,6,3.05
808,7,3.99
808,8,4.51
808,9,5.15
808,10,5.47
808,11,5.7
808,12,6.12
809,1,0.28
809,2,1.06
809,3,1.22
809,4,1.34
809,5,1.61
809,6,1.85
809,7,2.63
809,8,3.6
809,9,3.96
809,10,4.18
809,11,4.44
809,12,5.35
810,1,0.37
810,2,1.21
810,3,1.36
810,4,1.57
810,5,2.3
810,6,2.49
810,7,2.81
810,8,3.13
810,9,3.36
810,10,3.79
810,11,4.01
810,12,4.22
811,1,0.16
811,2,0.81
811,3,1.76
811,4,1.87
811,5,2.23
811,6,2.4
811,7,2.59
811,8,3.28
811,9,3.72
811,10,4.35
811,11,5.03
811,12,5.56
812,1,0.83
812,2,1.8
812,3,2.45
812,4,3.33
812,5,3.71
812,6,4.27
812,7,5.03
812,8,5.8
812,9,6.55
812,10,7.44
812,11,7.92
812,12,8.73
813,1,0.85
813,2,1.56
813,3,2.45
813,4,3.31
813,5,4.11
813,6,4.24
813,7,4.84
813,8,5.45
813,9,5.75
813,10,6.22
813,11,6.96
813,12,7.1
814,1,0.51
814,2,0.68
814,3,1.1
814,4,1.27
814,5,2.12
814,6,2.79
814,7,3.67
814,8,4.64
814,9,5.58
814,10,5.93
814,11,6.73
814,12,6.88
815,1,0.38
815,2,1.08
815,3,1.4
815,4,1.57
815,5,2.51
815,6,2.75
815,7,2.99
815,8,3.82
815,9,4.18
815,10,5.12
815,11,5.42
815,12,5.9
816,1,0.36
816,2,0.73
816,3,1.43
816,4,2.12
816,5,2.98
816,6,3.85
816,7,4.14
816,8,4.75
816,9,5.03
816,10,5.55
816,11,6.22
816,12,7.16
817,1,0.61
817,2,0.87
817,3,1.76
817,4,1.99
817,5,2.37
817,6,3.1
817,7,3.62
817,8,3.98
817,9,4.23
817,10,4.89
817,11,5.66
817,12,5.81
818,1,0.35
818,2,0.67
818,3,1.44
818,4,1.64
818,5,2.06
818,6,2.41
818,7,3.1
818,8,3.31
818,9,3.44
818,10,3.84
818,11,4.38
818,12,4.8
819,1,0.41
819,2,0.98
819,3,1.38
819,4,1.98
819,5,2.16
819,6,3.05
819,7,3.71
819,8,4.3
819,9,5.2
819,10,5.5
819,11,5.83
819,12,6.33
820,1,0.92
820,2,1.26
820,3,1.9
820,4,2.3
820,5,3.16
820,6,3.74
820,7,4.03
820,8,4.66
820,9,5.44
820,10,5.63
820,11,6.39
820,12,7.18
821,1,0.16
821,2,1.03
821,3,1.83
821,4,2.65
821,5,2.88
821,6,3.71
821,7,3.88
821,8,4.14
821,9,4.99
821,10,5.76
821,11,5.95
821,12,6.85
822,1,0.77
822,2,1.71
822,3,2.59
822,4,3.06
822,5,3.47
822,6,3.65
822,7,4.44
822,8,4.94
822,9,5.77
822,10,5.96
822,11,6.08
822,12,6.88
823,1,0.68
823,2,1.23
823,3,2.05
823,4,2.34
823,5,2.52
823,6,3.0
823,7,3.91
823,8,4.14
823,9,4.67
823,10,4.77
823,11,4.92
823,12,5.41
824,1,0.8
824,2,1.57
824,3,2.2
824,4,2.78
824,5,3.45
824,6,3.97
824,7,4.86
824,8,5.27
824,9,5.83
824,10,5.96
824,11,6.74
824,12,7.61
825,1,0.81
825,2,1.68
825,3,1.83
825,4,2.74
825,5,3.2
825,6,3.59
825,7,4.53
825,8,4.69
825,9,5.54
825,10,6.18
825,11,7.11
825,12,7.54
826,1,0.23
826,2,1.09
826,3,1.87
826,4,2.79
826,5,3.74
826,6,4.18
826,7,4.96
826,8,5.56
826,9,5.89
826,10,6.59
826,11,7.06
826,12,7.48
827,1,0.92
827,2,1.51
827,3,2.36
827,4,2.47
827,5,2.83
827,6,3.42
827,7,3.84
827,8,4.35
827,9,4.63
827,10,5.05
827,11,5.68
827,12,6.13
828,1,0.68
828,2,1.32
828,3,1.47
828,4,1.99
828,5,2.51
828,6,2.97
828,7,3.18
828,8,3.44
828,9,4.35
828,10,4.48
828,11,5.12
828,12,5.57
829,1,0.23
829,2,1.19
829,3,2.07
829,4,2.46
829,5,2.59
829,6,2.7
829,7,2.91
829,8,3.04
829,9,3.89
829,10,4.24
829,11,4.75
829,12,5.68
830,1,0.55
830,2,0.79
830,3,1.02
830,4,1.23
830,5,1.6
830,6,1.98
830,7,2.62
830,8,3.49
830,9,4.03
830,10,4.89
830,11,5.44
830,12,5.98
831,1,0.68
831,2,1.2
831,3,1.54
831,4,2.51
831,5,2.82
831,6,3.26
831,7,3.78
831,8,4.49
831,9,4.97
831,10,5.87
831,11,6.56
831,12,7.43
832,1,0.88
832,2,1.7
832,3,2.18
832,4,3.0
832,5,3.92
832,6,4.74
832,7,5.33
832,8,5.46
832,9,5.91
832,10,6.79
832,11,7.51
832,12,8.11
833,1,0.6
833,2,0.92
833,3,1.38
833,4,1.8
833,5,1.92
833,6,2.19
833,7,3.15
833,8,3.68
833,9,3.9
833,10,4.15
833,11,4.81
833,12,5.15
834,1,0.89
834,2,1.63
834,3,2.55
834,4,3.46
834,5,3.75
834,6,3.89
834,7,4.13
834,8,4.35
834,9,4.77
834,10,5.07
834,11,5.44
834,12,5.6
835,1,0.57
835,2,1.09
835,3,1.61
835,4,2.53
835,5,2.89
835,6,3.48
835,7,4.08
835,8,4.28
835,9,4.85
835,10,5.28
835,11,6.05
835,12,6.15
836,1,0.61
836,2,1.17
836,3,2.13
836,4,3.03
836,5,3.78
836,6,4.4
836,7,4.66
836,8,4.78
836,9,5.4
836,10,5.75
836,11,6.48
836,12,7.25
837,1,0.15
837,2,0.98
837,3,1.92
837,4,2.33
837,5,2.54
837,6,2.93
837,7,3.65
837,8,4.28
837,9,4.43
837,10,4.69
837,11,5.64
837,12,6.04
838,1,0.22
838,2,0.6
838,3,1.49
838,4,2.25
838,5,2.52
838,6,3.1
838,7,3.8
838,8,4.31
838,9,4.58
838,10,5.32
838,11,6.18
838,12,6.33
839,1,0.25
839,2,1.2
839,3,1.71
839,4,2.65
839,5,3.59
839,6,3.91
839,7,4.78
839,8,4.98
839,9,5.64
839,10,6.51
839,11,7.04
839,12,7.33
840,1,0.45
840,2,0.59
840,3,1.3
840,4,1.95
840,5,2.5
840,6,2.9
840,7,3.64
840,8,4.12
840,9,5.07
840,10,5.37
840,11,6.02
840,12,6.14
841,1,0.54
841,2,1.18
841,3,1.74
841,4,2.05
841,5,2.27
841,6,2.85
841,7,3.51
841,8,4.43
841,9,4.91
841,10,5.81
841,11,5.92
841,12,6.84
842,1,0.13
842,2,0.75
842,3,1.47
842,4,1.98
842,5,2.91
842,6,3.48
842,7,4.03
842,8,4.14
842,9,4.82
842,10,5.51
842,11,6.17
842,12,6.57
843,1,0.84
843,2,1.14
843,3,1.76
843,4,2.63
843,5,2.97
843,6,3.57
843,7,4.06
843,8,4.33
843,9,4.44
843,10,4.76
843,11,5.56
843,12,6.14
844,1,0.44
844,2,0.72
844,3,1.67
844,4,2.03
844,5,2.86
844,6,3.01
844,7,3.96
844,8,4.46
844,9,5.17
844,10,5.35
844,11,5.85
844,12,6.69
845,1,0.32
845,2,0.53
845,3,1.0
845,4,1.85
845,5,2.22
845,6,2.77
845,7,3.41
845,8,3.95
845,9,4.24
845,10,4.87
845,11,5.32
845,12,5.55
846,1,0.13
846,2,0.77
846,3,1.12
846,4,1.78
846,5,2.34
846,6,3.11
846,7,3.52
846,8,4.37
846,9,4.67
846,10,5.56
846,11,6.13
846,12,7.02
847,1,0.31
847,2,0.76
847,3,1.01
847,4,1.15
847,5,1.45
847,6,1.68
847,7,2.49
847,8,2.86
847,9,3.39
847,10,3.54
847,11,4.22
847,12,4.9
848,1,0.2
848,2,0.84
848,3,1.25
848,4,1.42
848,5,1.57
848,6,1.93
848,7,2.35
848,8,3.27
848,9,3.4
848,10,3.5
848,11,3.91
848,12,4.77
849,1,0.66
849,2,1.6
849,3,2.49
849,4,3.16
849,5,4.03
849,6,4.87
849,7,5.14
849,8,5.84
849,9,6.66
849,10,6.9
849,11,7.21
849,12,7.95
850,1,0.92
850,2,1.2
850,3,1.74
850,4,2.59
850,5,2.89
850,6,3.42
850,7,4.26
850,8,4.72
850,9,5.04
850,10,5.78
850,11,6.12
850,12,6.86
851,1,0.19
851,2,0.84
851,3,1.25
851,4,2.05
851,5,2.69
851,6,3.25
851,7,3.93
851,8,4.77
851,9,5.02
851,10,5.28
851,11,6.1
851,12,6.8
852,1,0.96
852,2,1.78
852,3,1.92
852,4,2.65
852,5,3.27
852,6,3.97
852,7,4.66
852,8,5.11
852,9,5.99
852,10,6.16
852,11,6.34
852,12,7.23
853,1,0.85
853,2,1.59
853,3,1.99
853,4,2.96
853,5,3.94
853,6,4.74
853,7,5.55
853,8,5.7
853,9,6.2
853,10,6.66
853,11,7.17
853,12,7.69
854,1,0.93
854,2,1.17
854,3,1.88
854,4,2.43
854,5,2.74
854,6,2.96
854,7,3.3
854,8,3.72
854,9,3.94
854,10,4.17
854,11,4.91
854,12,5.59
855,1,0.17
855,2,0.69
855,3,1.23
855,4,1.42
855,5,1.86
855,6,2.66
855,7,3.4
855,8,4.33
855,9,4.85
855,10,5.27
855,11,5.74
855,12,6.23
856,1,0.12
856,2,0.59
856,3,0.74
856,4,1.07
856,5,1.27
856,6,1.56
856,7,1.93
856,8,2.63
856,9,2.78
856,10,3.04
856,11,3.94
856,12,4.37
857,1,0.2
857,2,1.05
857,3,1.92
857,4,2.88
857,5,3.63
857,6,4.07
857,7,4.42
857,8,4.81
857,9,5.35
857,10,5.46
857,11,6.15
857,12,6.48
858,1,0.15
858,2,0.36
858,3,0.7
858,4,1.11
858,5,1.54
858,6,2.51
858,7,2.87
858,8,3.33
858,9,3.64
858,10,4.15
858,11,4.8
858,12,5.09
859,1,0.55
859,2,1.06
859,3,1.87
859,4,2.69
859,5,3.49
859,6,3.75
859,7,4.04
859,8,4.8
859,9,5.64
859,10,6.36
859,11,7.32
859,12,7.8
860,1,0.12
860,2,0.7
860,3,1.52
860,4,1.8
860,5,2.16
860,6,2.38
860,7,3.09
860,8,3.25
860,9,3.4
860,10,3.66
860,11,4.38
860,12,4.92
861,1,0.85
861,2,1.54
861,3,1.75
861,4,2.17
861,5,2.94
861,6,3.34
861,7,3.56
861,8,4.15
861,9,4.79
861,10,5.64
861,11,6.51
861,12,7.05
862,1,0.21
862,2,0.32
862,3,0.5
862,4,0.68
862,5,1.27
862,6,2.21
862,7,2.57
862,8,3.5
862,9,4.33
862,10,4.52
862,11,5.49
862,12,6.37
863,1,0.16
863,2,0.37
863,3,0.57
863,4,1.19
863,5,1.9
863,6,2.0
863,7,2.71
863,8,2.85
863,9,3.64
863,10,4.37
863,11,5.15
863,12,5.59
864,1,0.33
864,2,0.8
864,3,1.51
864,4,2.03
864,5,2.57
864,6,2.84
864,7,3.44
864,8,3.71
864,9,4.19
864,10,4.49
864,11,5.11
864,12,5.4
865,1,0.84
865,2,1.41
865,3,1.83
865,4,2.32
865,5,2.92
865,6,3.49
865,7,3.98
865,8,4.94
865,9,5.47
865,10,6.0
865,11,6.19
865,12,6.58
866,1,0.35
866,2,0.96
866,3,1.39
866,4,1.69
866,5,1.92
866,6,2.25
866,7,2.69
866,8,3.13
866,9,3.32
866,10,3.89
866,11,4.54
866,12,4.93
867,1,0.57
867,2,1.2
867,3,1.3
867,4,1.94
867,5,2.66
867,6,3.32
867,7,3.56
867,8,3.84
867,9,4.11
867,10,4.73
867,11,5.21
867,12,5.32
868,1,0.35
868,2,0.56
868,3,0.68
868,4,1.48
868,5,1.89
868,6,2.05
868,7,2.82
868,8,3.39
868,9,3.53
868,10,4.21
868,11,5.03
868,12,5.98
869,1,0.31
869,2,0.59
869,3,1.23
869,4,1.58
869,5,2.1
869,6,2.5
869,7,2.74
869,8,3.32
869,9,4.25
869,10,5.11
869,11,5.75
869,12,6.65
870,1,0.71
870,2,1.16
870,3,1.68
870,4,2.5
870,5,3.14
870,6,3.4
870,7,4.17
870,8,4.76
870,9,5.54
870,10,6.38
870,11,6.57
870,12,7.14
871,1,0.78
871,2,1.2
871,3,2.06
871,4,2.38
871,5,2.88
871,6,3.67
871,7,4.02
871,8,4.19
871,9,4.31
871,10,5.23
871,11,5.92
871,12,6.33
872,1,0.49
872,2,0.78
872,3,1.22
872,4,2.17
872,5,2.93
872,6,3.8
872,7,4.67
872,8,5.15
872,9,5.65
872,10,6.35
872,11,7.17
872,12,7.68
873,1,0.18
873,2,0.57
873,3,1.27
873,4,1.62
873,5,1.85
873,6,2.54
873,7,3.47
873,8,4.12
873,9,4.25
873,10,5.19
873,11,5.92
873,12,6.34
874,1,0.52
874,2,1.38
874,3,2.19
874,4,2.43
874,5,3.31
874,6,4.18
874,7,4.91
874,8,5.62
874,9,6.08
874,10,6.66
